,Graphics Card,Processor,Screen Size(inch),brand,HDD(GB),SSD(GB),link,RAM(GB),OS,Normal,price EG,store
2702,intel iris xe graphics , Intel Core i5 11th,2.4,HP,0.0,256.0,https://www.newegg.com/pike-silver-aluminum-hp-probook-440-g8-28k85ut-aba-mainstream/p/N82E16834272710,8.0,2,1,13808.82703687524,New Egg
2703,geforce rtx 3050, AMD Ryzen 7 5800H,14.0,ASUS,0.0,1000.0,https://www.newegg.com/quiet-blue-asus-vivobook-pro-m3401qc-eb74-content-creation/p/N82E16834236053,16.0,2,1,22094.23373108964,New Egg
2704,ryzen 7 5800h cpu, AMD Ryzen 7 5800H,14.0,ASUS,0.0,1000.0,https://www.newegg.com/pine-gray-asus-zenbook-um425qa-eh74-home-personal/p/N82E16834236056,16.0,2,1,18411.83075588324,New Egg
2705,nan,Core i5-1155G,14.0,ASUS,0.0,512.0,https://www.newegg.com/celestial-blue-asus-zenbook-ux482ear-eb51t-home-personal/p/N82E16834236020,8.0,2,1,17491.23001208164,New Egg
2706,intel iris xe graphics , Intel Core i5 11th,2.4,Visit,0.0,256.0,https://www.newegg.com/mineral-grey-lenovo-thinkbook-15-g2-itl-20ve003gus-mainstream/p/1B4-001H-02GM9,8.0,2,1,12697.293698809188,New Egg
2707,intel uhd graphics, Intel Celeron Processor 5205U,1.9,Toshiba,0.0,128.0,https://www.newegg.com/graphite-black-toshiba-dynabook-tecra-a40-g-everyday-value/p/1B4-0019-015E2,4.0,2,1,4971.05989637988,New Egg
2708,geforce rtx 3060 laptop, Intel Core i7 11th,2.3,MSI,0.0,512.0,https://www.newegg.com/core-black-msi-creator-17-b11ue-471-creating-designing/p/N82E16834156054,16.0,2,1,34043.81550578317,New Egg
2709,ryzen 5 5000 seriesamd , AMD Ryzen 7 5700U,15.6,ASUS,0.0,512.0,https://www.newegg.com/slate-gray-asus-vivobook-m515ua-eb72-mainstream/p/N82E16834235900,8.0,2,1,11231.14495423076,New Egg
2710,nan,Core i7-1195G,14.0,ASUS,0.0,512.0,https://www.newegg.com/celestial-blue-asus-zenbook-ux482ear-db71t-home-personal/p/N82E16834236008,8.0,2,1,22830.71432613092,New Egg
2711,intel iris xe graphics , Intel Core i5 11th,2.4,Lenovo,0.0,256.0,https://www.newegg.com/black-lenovo-thinkpad-e15-gen-2-20td00b7us-mainstream/p/2WC-000J-00TP8,8.0,2,1,13808.82703687524,New Egg
2712,nan,Helix WorkPlex 1150N,15.6,Helix,0.0,1000.0,https://www.newegg.com/intel-nuc-m15-lapbc510-bbc510ecu7a01-work-business/p/N82E16834748016,8.0,2,1,12888.22629307364,New Egg
2713,nan,Helix WorkPlex 1170N,15.6,Helix,0.0,512.0,https://www.newegg.com/helix-nuc-m15-lapbc710/p/N82E16834748017,16.0,2,1,14729.42778067684,New Egg
2714,geforce mx350 gpu,Intel i7-1165G,15.6,ASUS,0.0,512.0,https://www.newegg.com/indie-black-asus-vivobook-k513eq-nb74-home-personal/p/N82E16834235963,8.0,2,1,16018.26882199908,New Egg
2715,amd radeon graphics,Athlon Silver 3050e,14.0,Visit,0.0,128.0,https://www.newegg.com/lenovo-82gw009aus-home-personal/p/1TS-000E-0VHH0,4.0,2,1,4971.05989637988,New Egg
2716,nan,Helix WorkPlex 1170E,15.6,Helix,0.0,256.0,https://www.newegg.com/intel-nuc-m15-lapbc710/p/N82E16834748018,16.0,2,1,16570.62926828004,New Egg
2717,ryzen 5 pro 5650u, Ryzen 5 Pro 5650U,14.0,Visit,0.0,256.0,https://www.newegg.com/lenovo-20xf004nus-mainstream/p/1TS-000E-0WZH1,8.0,2,1,21862.4264638004,New Egg
2718,iris xe graphics,i7-1270P,14.0,Visit,0.0,512.0,https://www.newegg.com/grey-lenovo-21cd000kus-content-creation/p/1TS-000E-0XTA7,16.0,2,1,38646.819224791165,New Egg
2719,ryzen 5 pro 4650u, Ryzen 5 Pro 4650U,14.0,Visit,0.0,512.0,https://www.newegg.com/black-lenovo-20u5s0nq00-mainstream/p/1TS-000E-0X1A3,16.0,2,1,12612.23019008192,New Egg
2720,intel iris xe graphics , Intel Core i7 11th,2.8,Acer,0.0,512.0,https://www.newegg.com/acer-sf514-55ta-77ww/p/N82E16834360115,16.0,2,1,16754.74941704036,New Egg
2721,intel i7,Intel i7-1165G,17.3,Visit,1000.0,512.0,https://www.newegg.com/p/1TS-000D-0SB13,32.0,2,1,29836.117746163574,New Egg
2722,nan, Intel Core i3-8145U,13.3,Visit,0.0,128.0,https://www.newegg.com/black-dell-latitude-3301/p/1TS-000A-0FSE8,4.0,2,1,9205.82331786724,New Egg
2723,intel iris xe graphics., Intel Core i7-1165G7,15.6,Visit,0.0,2.0,https://www.newegg.com/p/1TS-000D-0RMV8,32.0,2,1,21155.405092560766,New Egg
2724,ryzen 5 5500u 6,",AMD Ryzen 5 5500U",17.3,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000D-0KYA9,16.0,2,1,13256.46659059428,New Egg
2725,radeon vega 8 graphicsw, AMD Ryzen 5 3500U,15.6,Visit,0.0,2242.0,https://www.newegg.com/p/1TS-000E-0ND95,8.0,2,1,10310.54421042916,New Egg
2726,ryzen 5 4000 series 450,E05 81YM0000U,2.3,Visit,0.0,256.0,https://www.newegg.com/graphite-gray-lenovo-81ym0000us/p/1TS-000E-0JAC8,8.0,2,1,11212.917059503488,New Egg
2727,intel iris xe graphicsi, Intel Core i7-1165G7,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000X-02NB7,16.0,2,1,22333.589924478056,New Egg
2729,nan, Intel Core i5-1135G7,15.6,Visit,0.0,1000.0,https://www.newegg.com/black-asus-vivobook-f513-mainstream/p/1TS-001A-051G8,16.0,2,1,15281.7882269578,New Egg
2730,"ryzen 5700u""check more ",/AMD Ryzen 7 5700U,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-0SM87,16.0,2,1,15650.028524478439,New Egg
2731,intel iris xe graphicso, Intel Core i7-1165G7,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0S3F9,32.0,2,1,21707.76553884173,New Egg
2732,intel uhd graphics4gb d, Intel Core i3-1115G4,15.6,Visit,0.0,128.0,https://www.newegg.com/p/1TS-000X-02KP8,4.0,2,1,7732.86212778468,New Egg
2733,intel i3, Intel Core i3-1005G1,15.6,Visit,0.0,1024.0,https://www.newegg.com/p/1TS-001A-040B7,12.0,2,1,11499.960371420828,New Egg
2734,intel uhd graphics 15.6, Intel Core i5 10th,1.6,Visit,1000.0,0.0,https://www.newegg.com/almond-lenovo-ideapad-3-15iml05-81wr000dus-mainstream/p/1TS-000E-0PRN8,12.0,2,1,10494.664359189479,New Egg
2735,nan, Intel Core i3-1115G4,14.0,Visit,0.0,128.0,https://www.newegg.com/dark-gray-asus-vivobook-f-mainstream/p/1TS-001A-055P6,8.0,2,1,7732.86212778468,New Egg
2736,geforce graphics, AMD Ryzen 7-4800H,17.3,Visit,0.0,1024.0,https://www.newegg.com/p/1TS-000E-0SRD1,32.0,2,0,23497.22926464328,New Egg
2737,rtx 3070 8gb,(Intel Core i7-11800H,17.3,Visit,0.0,32.0,https://www.newegg.com/black-xotic-pc-creator-17-b11ug-239-content-creation/p/1TS-0016-032J9,64.0,2,1,62214.19826611213,New Egg
2738,intel i7,-touch Intel i7-1065G7,17.3,Visit,0.0,512.0,https://www.newegg.com/black-dell-inspiron-17-3793/p/1TS-000A-08HW8,8.0,2,1,18964.1912021642,New Egg
2739,ryzen 5 3500u , AMD Ryzen 5 3500U,15.6,Visit,0.0,512.0,https://www.newegg.com/silver-acer-aspire-3-a315-23-r59g/p/1TS-000X-02GU0,8.0,2,1,9758.1837641482,New Egg
2740,nan,Celeron-6305,14.0,Visit,0.0,128.0,https://www.newegg.com/silver-dell-latitude-3420-laptop-workstation/p/1TS-000A-0H0B5,8.0,2,1,6609.913340495488,New Egg
2742,ryzen 7 4000 series 498, AMD Ryzen 7 4000,15.0,Microsoft,0.0,512.0,https://www.newegg.com/microsoft-surface-laptop-4-15-5w6-00001-platinum/p/N82E16834736315,8.0,2,1,26513.11730133732,New Egg
2743,nan, Intel Core i3-1125G4,15.6,Visit,0.0,128.0,https://www.newegg.com/silver-hp-15-mainstream/p/1TS-000D-0PE35,8.0,2,1,9205.82331786724,New Egg
2744,ryzen 7 4000 series 470,20T8005C,2.0,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-thinkpad-e15-gen-2-20t8005cus-work-business/p/N82E16834645919,8.0,2,1,13790.599142147968,New Egg
2745,intel iris xe graphics , Intel Core i5 11th,1.8,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-thinkpad-x1-nano-gen-1-20un000dus-mainstream/p/1B4-001H-02K94,16.0,2,1,29974.760218180098,New Egg
2746,iris xe graphics,i7-1165G7,13.3,Visit,0.0,512.0,https://www.newegg.com/gray-lenovo-20v9004eus/p/1TS-000E-0PXR9,16.0,2,1,17491.23001208164,New Egg
2747,geforce rtx 3060 graphi, SilverIntel Core i9 11th,17.0,Visit,0.0,1000.0,https://www.newegg.com/silver-dell-xps-9710-laptop-workstation/p/1TS-000A-0KNS1,16.0,2,1,43632.42461292312,New Egg
2748,nan," Windows 10 Netbook,1080P",14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-00FB-00023,6.0,2,1,5486.780433057536,New Egg
2749,geforce gtx 1650, Intel Core i5-10500H,15.6,Visit,0.0,512.0,https://www.newegg.com/gray-dell-g15-5510-gaming/p/1TS-000A-0MHR6,16.0,2,0,16552.40137355277,New Egg
2750,nan, Intel Core i5-1135G7,15.6,Visit,0.0,512.0,https://www.newegg.com/dark-gray-asus-vivobook-content-creation/p/1TS-001A-05C11,12.0,2,1,12151.74569803236,New Egg
2751,ryzen 7 5700u 8,(AMD Ryzen 7 5700U,13.3,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-0W780,16.0,2,1,18338.366816527872,New Egg
2752,intel iris x graphicsba, Quad-Core i5-1135G7,15.6,Visit,0.0,512.0,https://www.newegg.com/grey-lenovo-ideapad-3-mainstream/p/1TS-000E-0VMS0,12.0,2,1,736.2964748925198,New Egg
2753,intel i3, Gen Intel i3-1115G4,17.3,Visit,0.0,256.0,https://www.newegg.com/p/1TS-000D-0U9A0,8.0,2,1,8600.068028445787,New Egg
2754,geforce rtx 3050, AMD Ryzen 7 4800H,15.6,Visit,0.0,512.0,https://www.newegg.com/p/1TS-001A-05DS6,8.0,2,0,25666.16461703985,New Egg
2755,intel iris xe graphics4,Core i7-1165G,15.6,ASUS,0.0,512.0,https://www.newegg.com/slate-gray-asus-f515ea-dh75-home-personal/p/N82E16834236025,8.0,2,1,12335.86584679268,New Egg
2757,intel iris xe graphics , Intel Core i7 11th,2.9,Visit,0.0,512.0,https://www.newegg.com/carbon-gray-msi-modern-15-a11mu-681-mainstream/p/N82E16834156041,16.0,2,1,17352.2192997676,New Egg
2759,nan, Intel Core i5-6200u,2.3,Visit,0.0,512.0,https://www.newegg.com/black-dell-latitude-e5570-mainstream/p/1TS-000A-0MW07,8.0,2,1,736.2964748925198,New Egg
2760,geforce rtx 3050 ti 4gb,i7-11370H,15.6,Visit,1000.0,256.0,https://www.newegg.com/lenovo-82k100lpus-gaming/p/1TS-000E-0VU81,4.0,2,0,18964.1912021642,New Egg
2761,geforce rtx 3070 laptop, Intel Core i7 10th,2.2,Visit,0.0,1000.0,https://www.newegg.com/celestial-blue-asus-zenbook-pro-duo-ux582lr-xs74t-gaming-entertainment/p/N82E16834235844,16.0,2,1,54867.6202104266,New Egg
2762,intel iris xe graphics,Intel Core i5,13.3,Visit,0.0,256.0,https://www.newegg.com/p/1TS-0002-003K3,8.0,2,1,13164.40651621412,New Egg
2763,"geforce gtx 1650 15.6"" ", Intel Core i5 12th,1.7,MSI,0.0,512.0,https://www.newegg.com/carbon-gray-msi-prestige-15-a12sc-011-content-creation/p/N82E16834156159,16.0,2,1,22076.00583636237,New Egg
2764,geforce gtx 1650 ,AMD Ryzen 7,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-001A-04TF1,16.0,1,0,19884.7919459658,New Egg
2765,nan,10th Gen i3,15.6,Visit,0.0,256.0,https://www.newegg.com/slate-gray-asus-vivobook-x515ja-212-v15bb-11-everyday-value/p/1TS-001A-05MC1,8.0,1,1,6812.26138398308,New Egg
2766,iris xe graphics,i5-1135G7,13.3,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-20wk005hus/p/1TS-000E-0SM86,8.0,2,1,17104.76181983373,New Egg
2767,intel iris xe graphics , Intel Core i7 11th,2.8,Visit,0.0,512.0,https://www.newegg.com/lenovo-thinkpad-l13-gen-2-20vh001jus-mainstream/p/1B4-001H-02HD9,16.0,2,1,25274.54106062665,New Egg
2768,nan, Intel Core i7-1065G7,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0DDH3,16.0,2,1,18025.17844348657,New Egg
2769,nan, Intel Core i7-1065G7,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0DDJ4,32.0,2,1,20437.15239224676,New Egg
2770,nan,Intel Core i5 11th Gen,14.0,Visit,0.0,256.0,https://www.newegg.com/dell-latitude-5420-laptop-workstation/p/1TS-000A-0ESS8,8.0,2,1,23935.43521869284,New Egg
2771,geforce rtx 3050ti, AMD Ryzen 7 5800H,15.6,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-0T0H9,16.0,2,0,25095.576276031617,New Egg
2772,intel uhd graphicswifi , Quad-Core i5-1035G1,17.3,Visit,2000.0,512.0,https://www.newegg.com/silver-asus-vivobook-s17-s712ja-mainstream/p/1TS-001A-04V85,12.0,2,1,16570.62926828004,New Egg
2773,intel uhd graphicswifi , Quad-Core i5-1035G1,17.3,Visit,2000.0,256.0,https://www.newegg.com/silver-asus-vivobook-s17-s712ja-mainstream/p/1TS-001A-04V81,12.0,2,1,15723.676583982568,New Egg
2774,intel uhd graphicswifi , Quad-Core i5-1035G1,17.3,Visit,1000.0,1024.0,https://www.newegg.com/silver-asus-vivobook-s17-s712ja-mainstream/p/1TS-001A-04V73,12.0,2,1,17472.81799720561,New Egg
2775,intel hd graphics, Intel Core i5-1035G1,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-asus-vivobook-x712j-work-business/p/1TS-001A-05TG3,12.0,2,1,15631.800629751167,New Egg
2776,radeon vega 8; wi, AMD Ryzen 5 12GB,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-000A-0J8M8,12.0,2,1,14748.023915701631,New Egg
2777,intel uhd graphicswifi , Quad-Core i5-1035G1,17.3,Visit,1000.0,256.0,https://www.newegg.com/silver-asus-vivobook-s17-s712ja-mainstream/p/1TS-001A-04V86,12.0,2,1,14968.783974065256,New Egg
2778,intel uhd graphics, Intel Core i3-1005G1,15.6,Visit,0.0,256.0,https://www.newegg.com/gray-lenovo-ideapad-3-81we-mainstream/p/1TS-000E-0NJJ4,8.0,2,1,10255.308165801063,New Egg
2779,ryzen 5 5500u upto 4.0g,-Core Ryzen 5 5500U,15.6,Visit,0.0,256.0,https://www.newegg.com/silver-hp-4j0v2ua-mainstream/p/1TS-000D-0MC74,16.0,2,1,12243.98989256128,New Egg
2780,intel iris xe graphics , Intel Core i5-1135G7,15.6,Visit,0.0,256.0,https://www.newegg.com/p/1TS-000D-0S9M0,12.0,2,0,11415.26510299108,New Egg
2781,nan, Intel Core I3-1005G1,17.3,Visit,0.0,256.0,https://www.newegg.com/silver-hp-17-everyday-value/p/1TS-000D-0DDY4,8.0,2,1,11047.02480547044,New Egg
2782,intel iris xe graphicsi, Intel Core i5 11th,15.6,HP,0.0,256.0,https://www.newegg.com/p/2WC-0001-02RZ5,16.0,2,1,18706.422993899752,New Egg
2783,intel hd 3000 graphics ,Intel i5-2520M,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000H-00F83,16.0,2,1,16441.745164147815,New Egg
2784,nan, Intel Core I3-1005G1,17.3,Visit,0.0,1000.0,https://www.newegg.com/silver-hp-17-everyday-value/p/1TS-000D-0DE10,32.0,2,1,14913.54792943716,New Egg
2785,nan, Intel Core i5-1135G7,15.6,Visit,0.0,256.0,https://www.newegg.com/silver-hp-15/p/1TS-000D-0MD57,16.0,2,1,11967.62554927204,New Egg
2786,ryzen 3 3250u (beat i3, AMD Ryzen 3 3250U,15.6,Visit,0.0,128.0,https://www.newegg.com/p/1TS-000E-0VBT2,8.0,2,1,9003.475274379647,New Egg
2787,ryzen 5 5500u 6,StoreHP cp0013d,17.3,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0NTV6,8.0,2,1,16552.40137355277,New Egg
2788,intel iris xe graphics , Intel Core i5 11th,2.6,Visit,0.0,512.0,https://www.newegg.com/dell-latitude-5520-y7rjc/p/2WC-0009-00W77,16.0,2,1,28796.759506411567,New Egg
2789,intel i5,Intel i5-1135G,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0NZW6,16.0,2,1,25574.28866280845,New Egg
2790,intel i7,-Core Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04N99,20.0,2,1,14782.638503668572,New Egg
2791,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,512.0,https://www.newegg.com/p/1TS-001A-04XA0,12.0,2,1,14099.368631619025,New Egg
2792,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04XA6,8.0,2,1,13927.032172379364,New Egg
2793,intel uhd graphics, Intel Core i5-1035G1,15.6,Visit,0.0,256.0,https://www.newegg.com/silver-hp15hd-15-dy1043-mainstream/p/1TS-000D-0ATJ3,16.0,2,1,13197.364022842217,New Egg
2794,intel i7,-Core Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04N98,8.0,2,1,13578.8609710736,New Egg
2795,intel i7,-Core Gen i7-1065G7,15.6,Visit,2000.0,256.0,https://www.newegg.com/p/1TS-001A-04NA4,20.0,2,1,15381.028987139613,New Egg
2796,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,512.0,https://www.newegg.com/p/1TS-001A-04XB2,20.0,2,1,14665.906329354528,New Egg
2797,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04XB6,12.0,2,1,14595.020072081807,New Egg
2798,nan, Touchscreen Laptop i7-1165G7,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-002J-001K8,16.0,1,1,26732.772638808383,New Egg
2799,nan, Intel Core i5-1135G7,14.0,Visit,0.0,512.0,https://www.newegg.com/dark-gray-asus-vivobook-f-series-mainstream/p/1TS-001A-05HJ7,24.0,2,1,11599.3852517514,New Egg
2800,intel uhd graphics, Intel Core i5-10210U,14.0,Visit,0.0,256.0,https://www.newegg.com/p/1TS-001A-04GD2,8.0,2,1,12888.22629307364,New Egg
2801,geforce rtx 3080 ti lap, Intel Core i9 12th,2.5,MSI,0.0,2000.0,https://www.newegg.com/lunar-gray-msi-creator-z16p-b12uhst-039-content-creation/p/N82E16834156170,64.0,2,1,79153.25195206156,New Egg
2802,intel uhd graphicswifi , Quad-Core i5-1035G1,17.3,Visit,2000.0,512.0,https://www.newegg.com/silver-asus-vivobook-s17-s712ja-mainstream/p/1TS-001A-04V85,12.0,2,1,16570.62926828004,New Egg
2803,radeon vega 8; wi, AMD Ryzen 5 12GB,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-000A-0J8M8,12.0,2,1,14748.023915701631,New Egg
2804,nan, Touchscreen Laptop i7-1165G7,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-002J-001K8,16.0,1,1,26732.772638808383,New Egg
2805,ryzen 5,Beat i5-10500,15.6,Visit,0.0,256.0,https://www.newegg.com/p/1TS-000D-0MCG3,32.0,2,1,12436.211327867055,New Egg
2806,iris xe graphicsgraphic,Intel Core i5,13.3,HP,0.0,512.0,https://www.newegg.com/p/1TS-000D-0JG50,16.0,1,1,24285.447621486208,New Egg
2807,intel iris xe graphics , 11th Gen i5-1135G7,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000D-0NJF6,16.0,2,1,14454.53639857768,New Egg
2808,nan, Intel Core I3-1005G1,17.3,Visit,0.0,1000.0,https://www.newegg.com/silver-hp-17-everyday-value/p/1TS-000D-0DE10,32.0,2,1,14913.54792943716,New Egg
2809,nan, Intel Core i5-1135G7,15.6,Visit,0.0,256.0,https://www.newegg.com/silver-hp-15/p/1TS-000D-0MD57,16.0,2,1,11967.62554927204,New Egg
2810,ryzen 3 3250u (beat i3, AMD Ryzen 3 3250U,15.6,Visit,0.0,128.0,https://www.newegg.com/p/1TS-000E-0VBT2,8.0,2,1,9003.475274379647,New Egg
2811,intel iris xe graphics,Intel Core i5 11th Gen,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0NZW6,16.0,2,1,25574.28866280845,New Egg
2812,nan, Intel Core i7-1065G7,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0DDH3,16.0,2,1,18025.17844348657,New Egg
2813,ryzen 5 5500u 6,StoreHP cp0013d,17.3,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000D-0NTV6,8.0,2,1,16552.40137355277,New Egg
2814,intel hd 3000 graphics ,Intel i5-2520M,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000H-00F83,16.0,2,1,16441.745164147815,New Egg
2815,nan, Intel Pentium Silver N5000,15.6,Visit,0.0,128.0,https://www.newegg.com/p/1TS-000D-0D6A8,16.0,2,1,8653.46287158628,New Egg
2816,nan, Intel Core i5-1135G7,15.6,Visit,0.0,512.0,https://www.newegg.com/silver-hp-15/p/1TS-000D-0G7X9,32.0,2,1,14729.42778067684,New Egg
2817,nan, Intel Core i5-10210U,15.6,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-thinkpad-e15/p/1TS-000E-0M7W6,4.0,2,1,11967.62554927204,New Egg
2818,intel uhd graphics, FHD Laptop i7-10510U,15.6,Visit,0.0,512.0,https://www.newegg.com/black-lenovo-20t4002kus-home-and-garden/p/1TS-000E-0JY00,16.0,2,1,31208.181094725478,New Egg
2819,intel iris xe grbe the ,Intel Core i5,15.6,Visit,0.0,256.0,https://www.newegg.com/black-dell-3000-3520-32/p/2WC-0009-010S2,8.0,2,1,16552.40137355277,New Egg
2820,nan, Intel Core i3-10110U,14.0,Visit,0.0,1000.0,https://www.newegg.com/dark-gray-dell-latitude-3410/p/1TS-000A-0D9F6,8.0,2,1,12519.985995553,New Egg
2821,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04XA6,8.0,2,1,13927.032172379364,New Egg
2822,intel i7,-Core Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04N98,8.0,2,1,13578.8609710736,New Egg
2823,intel uhd graphics, Intel Core i5-1035G1,15.6,Visit,0.0,256.0,https://www.newegg.com/silver-hp15hd-15-dy1043-mainstream/p/1TS-000D-0ATJ3,16.0,2,1,13197.364022842217,New Egg
2824,intel i7,-Core Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04N99,20.0,2,1,14782.638503668572,New Egg
2825,intel i7,-Core Gen i7-1065G7,15.6,Visit,2000.0,256.0,https://www.newegg.com/p/1TS-001A-04NA4,20.0,2,1,15381.028987139613,New Egg
2826,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,512.0,https://www.newegg.com/p/1TS-001A-04XB2,20.0,2,1,14665.906329354528,New Egg
2827,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,512.0,https://www.newegg.com/p/1TS-001A-04XA0,12.0,2,1,14099.368631619025,New Egg
2828,intel i7, 10th Gen i7-1065G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-001A-04XB6,12.0,2,1,14595.020072081807,New Egg
2829,radeon vega 3,AMD Ryzen 3,15.6,Visit,0.0,256.0,https://www.newegg.com/silver-acer-aspire-5-slim-mainstream/p/1TS-000X-025A5,16.0,2,1,10494.664359189479,New Egg
2830,intel iris xe graphics, Intel Core i5-1135G7,15.6,Visit,0.0,512.0,https://www.newegg.com/silver-hp15hd-15-dy2093-mainstream/p/1TS-000D-0P2R4,8.0,2,1,11967.8096694208,New Egg
2831,ryzen 5 4500u 6,(AMD Ryzen 5 4500U,14.0,Visit,0.0,256.0,https://www.newegg.com/p/1TS-001A-042H5,8.0,2,1,12869.998398346368,New Egg
2832,intel iris xe graphics, Intel Core i7-1165G7,15.6,Visit,1000.0,256.0,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0MN39,16.0,2,1,16552.40137355277,New Egg
2833,intel i5,-Core Intel i5-1135G7,15.6,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000A-0FY63,32.0,2,1,15570.672740362741,New Egg
2834,geforce gtx 1650 | 8gb ,Gen Intel 6,15.6,Visit,1000.0,256.0,https://www.newegg.com/p/1TS-000X-02TM5,8.0,2,0,16386.69323966848,New Egg
2835,intel i5,Intel i5-1135G,15.6,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000A-0KYV0,16.0,2,1,17473.00211735437,New Egg
2836,intel uhd graphics 605 , Intel Pentium Silver N5030,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000D-0KF24,4.0,2,1,736.2964748925198,New Egg
2837,intel iris xe graphics , Intel Core i7 11th,3.0,Visit,0.0,512.0,https://www.newegg.com/dell-latitude-7420-1v918-mainstream/p/1B4-0016-061Z8,16.0,2,1,30285.73914943628,New Egg
2838,nan,i7-1165G7,14.0,Visit,0.0,512.0,https://www.newegg.com/black-lenovo-thinkpad-20w0003lus/p/2WC-000J-00UA2,16.0,2,1,34982.64414431204,New Egg
2839,intel uhd graphics | 4g, Intel Core i3-1005G1,15.6,Visit,128.0,128.0,https://www.newegg.com/p/1TS-001A-03R87,4.0,2,0,7732.86212778468,New Egg
2840,intel uhd graphics 600 , Display Intel Celeron N4020,15.6,Visit,0.0,256.0,https://www.newegg.com/p/1TS-000A-0GZP2,8.0,2,1,8962.600601354856,New Egg
2841,ryzen 5 5500u upto 4.0g, AMD Ryzen 5 5500U,15.6,Visit,0.0,256.0,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0SN12,8.0,2,1,10292.316315701888,New Egg
